"seed","stage","variable","n_train","observed","missing_fraction","distinct","passes_screen"
202003,"inner","Q429_Q440R7",1248,1248,0,4,TRUE
202003,"inner","Q429_Q440R8",1248,1248,0,4,TRUE
202003,"inner","Q429_Q440R9",1248,1248,0,4,TRUE
202003,"inner","Q429_Q440R10",1248,1248,0,4,TRUE
202003,"inner","Q429_Q440R11",1248,1248,0,4,TRUE
202003,"inner","Q429_Q440R12",1248,1248,0,4,TRUE
202003,"inner","Q441_Q452R1",1248,1248,0,3,TRUE
202003,"inner","Q441_Q452R2",1248,1248,0,3,TRUE
202003,"inner","Q441_Q452R3",1248,1248,0,3,TRUE
202003,"inner","Q441_Q452R4",1248,1248,0,3,TRUE
202003,"inner","Q441_Q452R5",1248,1248,0,3,TRUE
202003,"inner","Q441_Q452R6",1248,1248,0,3,TRUE
202003,"inner","Q441_Q452R7",1248,1248,0,3,TRUE
202003,"inner","Q441_Q452R8",1248,1248,0,3,TRUE
202003,"inner","Q441_Q452R9",1248,1248,0,3,TRUE
202003,"inner","Q441_Q452R10",1248,1248,0,3,TRUE
202003,"inner","Q441_Q452R11",1248,1248,0,3,TRUE
202003,"inner","Q441_Q452R12",1248,1248,0,3,TRUE
202003,"inner","Q453",1248,1248,0,6,TRUE
202003,"inner","Q454",1248,818,0.344551282051282,4,TRUE
202003,"inner","Q455",1248,818,0.344551282051282,3,TRUE
202003,"inner","Q456_Q461R1",1248,1248,0,5,TRUE
202003,"inner","Q456_Q461R2",1248,1248,0,5,TRUE
202003,"inner","Q456_Q461R3",1248,1248,0,5,TRUE
202003,"inner","Q456_Q461R4",1248,1248,0,5,TRUE
202003,"inner","Q456_Q461R5",1248,1248,0,5,TRUE
202003,"inner","Q456_Q461R6",1248,1248,0,5,TRUE
202003,"inner","Q462",1248,1248,0,3,TRUE
202003,"inner","Q463",1248,1248,0,4,TRUE
202003,"inner","Q464",1248,110,0.911858974358974,2,FALSE
202003,"inner","Q465R1",1248,110,0.911858974358974,2,FALSE
202003,"inner","Q465R2",1248,110,0.911858974358974,2,FALSE
202003,"inner","Q466",1248,1248,0,4,TRUE
202003,"inner","Q467_Q469R1",1248,1248,0,2,TRUE
202003,"inner","Q467_Q469R2",1248,1248,0,2,TRUE
202003,"inner","Q467_Q469R3",1248,1248,0,2,TRUE
202003,"inner","Q470",1248,1248,0,2,TRUE
202003,"inner","Q471R6",1248,163,0.869391025641026,2,TRUE
202003,"inner","Q471R7",1248,163,0.869391025641026,2,TRUE
202003,"inner","Q471R8",1248,163,0.869391025641026,2,TRUE
202003,"inner","Q471R9",1248,163,0.869391025641026,2,TRUE
202003,"inner","Q472_Q474R1",1248,1248,0,7,TRUE
202003,"inner","Q472_Q474R2",1248,1248,0,7,TRUE
202003,"inner","Q472_Q474R3",1248,1248,0,7,TRUE
202003,"inner","Q475R1",1248,1199,0.0392628205128205,7,TRUE
202003,"inner","Q475R2",1248,1199,0.0392628205128205,7,TRUE
202003,"inner","Q475R3",1248,1229,0.015224358974359,7,TRUE
202003,"inner","Q475R4",1248,1230,0.0144230769230769,7,TRUE
202003,"inner","Q475R5",1248,1195,0.0424679487179487,7,TRUE
202003,"inner","Q475R6",1248,1217,0.0248397435897436,7,TRUE
202003,"inner","Q475R7",1248,1219,0.0232371794871795,7,TRUE
202003,"inner","Q476",1248,1248,0,4,TRUE
202003,"inner","Q477",1248,1248,0,3,TRUE
202003,"inner","Q478_Q483R1",1248,1248,0,7,TRUE
202003,"inner","Q478_Q483R2",1248,1248,0,7,TRUE
202003,"inner","Q478_Q483R3",1248,1248,0,7,TRUE
202003,"inner","Q478_Q483R4",1248,1248,0,7,TRUE
202003,"inner","Q478_Q483R5",1248,1248,0,7,TRUE
202003,"inner","Q478_Q483R6",1248,1248,0,7,TRUE
202003,"inner","Q484",1248,1248,0,3,TRUE
202003,"inner","Q485",1248,1248,0,4,TRUE
202003,"inner","Q486",1248,627,0.497596153846154,5,TRUE
202003,"inner","Q487_Q489R1",1248,378,0.697115384615385,6,TRUE
202003,"inner","Q487_Q489R2",1248,378,0.697115384615385,6,TRUE
202003,"inner","Q487_Q489R3",1248,378,0.697115384615385,6,TRUE
202003,"inner","Q490R1",1248,1248,0,2,TRUE
202003,"inner","Q490R2",1248,1248,0,2,TRUE
202003,"inner","Q490R3",1248,1248,0,2,TRUE
202003,"inner","Q490R4",1248,1248,0,2,TRUE
202003,"inner","Q490R5",1248,1248,0,2,TRUE
202003,"inner","Q490R6",1248,1248,0,2,TRUE
202003,"inner","Q490R7",1248,1248,0,2,TRUE
202003,"inner","Q490R8",1248,1248,0,2,TRUE
202003,"inner","Q491A",1248,293,0.765224358974359,3,TRUE
202003,"inner","Q491R1",1248,1248,0,2,TRUE
202003,"inner","Q491R2",1248,1248,0,2,TRUE
202003,"inner","Q491R3",1248,1248,0,2,TRUE
202003,"inner","Q491R4",1248,1248,0,2,TRUE
202003,"inner","Q491R5",1248,1248,0,2,TRUE
202003,"inner","Q491R6",1248,1248,0,2,TRUE
202003,"inner","Q491R7",1248,1248,0,2,TRUE
202003,"inner","Q492",1248,1248,0,4,TRUE
202003,"inner","Q493",1248,1248,0,4,TRUE
202003,"inner","Q494_Q503R1",1248,1248,0,3,TRUE
202003,"inner","Q494_Q503R2",1248,1248,0,3,TRUE
202003,"inner","Q494_Q503R3",1248,1248,0,3,TRUE
202003,"inner","Q494_Q503R4",1248,1248,0,3,TRUE
202003,"inner","Q494_Q503R5",1248,1248,0,3,TRUE
202003,"inner","Q494_Q503R6",1248,1248,0,3,TRUE
202003,"inner","Q494_Q503R7",1248,1248,0,3,TRUE
202003,"inner","Q494_Q503R8",1248,1248,0,3,TRUE
202003,"inner","Q494_Q503R9",1248,1248,0,3,TRUE
202003,"inner","Q494_Q503R10",1248,1248,0,3,TRUE
202003,"inner","Q504R1",1248,1248,0,10,TRUE
202003,"inner","Q504R2",1248,1248,0,10,TRUE
202003,"inner","Q504R3",1248,1248,0,10,TRUE
202003,"inner","Q504R4",1248,1248,0,10,TRUE
202003,"inner","Q504R5",1248,1248,0,10,TRUE
202003,"inner","Q504R6",1248,1248,0,10,TRUE
202003,"inner","Q504R7",1248,1248,0,10,TRUE
202003,"inner","Q504R8",1248,1248,0,10,TRUE
202003,"inner","Q504R11",1248,1248,0,10,TRUE
202003,"inner","Q504R12",1248,1248,0,10,TRUE
202003,"inner","Q505_Q508R1",1248,1248,0,4,TRUE
202003,"inner","Q505_Q508R2",1248,1248,0,4,TRUE
202003,"inner","Q505_Q508R3",1248,1248,0,4,TRUE
202003,"inner","Q505_Q508R4",1248,1248,0,4,TRUE
202003,"inner","Q509_Q511R1",1248,1248,0,4,TRUE
202003,"inner","Q509_Q511R2",1248,1248,0,4,TRUE
202003,"inner","Q509_Q511R3",1248,1248,0,4,TRUE
202003,"inner","Q512R1",1248,1248,0,3,TRUE
202003,"inner","Q512R2",1248,1248,0,3,TRUE
202003,"inner","Q512R3",1248,1248,0,3,TRUE
202003,"inner","Q513_Q516R1",1248,1248,0,5,TRUE
202003,"inner","Q513_Q516R2",1248,1248,0,5,TRUE
202003,"inner","Q513_Q516R3",1248,1248,0,5,TRUE
202003,"inner","Q517",1248,606,0.514423076923077,15,TRUE
202003,"inner","Q518",1248,642,0.485576923076923,15,TRUE
202003,"inner","Q519",1248,606,0.514423076923077,15,TRUE
202003,"inner","Q520",1248,642,0.485576923076923,13,TRUE
202003,"inner","Q521_Q528R1",1248,1248,0,5,TRUE
202003,"inner","Q521_Q528R2",1248,1248,0,5,TRUE
202003,"inner","Q521_Q528R3",1248,1248,0,5,TRUE
202003,"inner","Q521_Q528R4",1248,1248,0,5,TRUE
202003,"inner","Q521_Q528R5",1248,1248,0,5,TRUE
202003,"inner","Q521_Q528R6",1248,1248,0,5,TRUE
202003,"inner","Q521_Q528R7",1248,1248,0,5,TRUE
202003,"inner","Q521_Q528R8",1248,1248,0,5,TRUE
202003,"inner","Q529",1248,1248,0,4,TRUE
202003,"inner","Q530",1248,574,0.540064102564103,2,TRUE
202003,"inner","Q531",1248,150,0.879807692307692,2,TRUE
202003,"inner","Q532",1248,123,0.901442307692308,5,FALSE
202003,"inner","Q533",1248,98,0.921474358974359,5,FALSE
202003,"inner","Q534R1",1248,1248,0,2,TRUE
202003,"inner","Q534R2",1248,1248,0,2,TRUE
202003,"inner","Q534R3",1248,1248,0,2,TRUE
202003,"inner","Q534R4",1248,1248,0,2,TRUE
202003,"inner","Q534R5",1248,1248,0,2,TRUE
202003,"inner","Q535_Q538R1",1248,1248,0,5,TRUE
202003,"inner","Q535_Q538R2",1248,1248,0,5,TRUE
202003,"inner","Q535_Q538R3",1248,1248,0,5,TRUE
202003,"inner","Q535_Q538R4",1248,1248,0,5,TRUE
202003,"inner","Q539R1",1248,1248,0,99,TRUE
202003,"inner","Q539R2",1248,1248,0,65,TRUE
202003,"inner","Q539R3",1248,1248,0,91,TRUE
202003,"inner","Q539R4",1248,1248,0,43,TRUE
202003,"inner","Q539R6",1248,1248,0,35,TRUE
202003,"inner","Q539R5",1248,1248,0,31,TRUE
202003,"inner","Q540R1",1248,1248,0,92,TRUE
202003,"inner","Q541",1248,1248,0,2,TRUE
202003,"inner","Q542",1248,1248,0,2,TRUE
202003,"inner","Q543",1248,1248,0,2,TRUE
202003,"inner","Q544",1248,1248,0,2,TRUE
202003,"inner","Q545R7",1248,1248,0,7,TRUE
202003,"inner","Q546R7",1248,1248,0,7,TRUE
202003,"inner","Q547R7",1248,1248,0,7,TRUE
202003,"inner","Q548R7",1248,1248,0,7,TRUE
202003,"inner","Q549R7",1248,1248,0,7,TRUE
202003,"inner","Q550R1",1248,1248,0,2,TRUE
202003,"inner","Q550R2",1248,1248,0,2,TRUE
202003,"inner","Q550R3",1248,1248,0,2,TRUE
202003,"inner","Q550R4",1248,1248,0,2,TRUE
202003,"inner","Q550R5",1248,1248,0,2,TRUE
202003,"inner","Q550R6",1248,1248,0,2,TRUE
202003,"inner","Q551_Q559R1",1248,1248,0,5,TRUE
202003,"inner","Q551_Q559R2",1248,1248,0,5,TRUE
202003,"inner","Q551_Q559R3",1248,1248,0,5,TRUE
202003,"inner","Q551_Q559R4",1248,1248,0,5,TRUE
202003,"inner","Q551_Q559R5",1248,1248,0,5,TRUE
202003,"inner","Q551_Q559R6",1248,1248,0,5,TRUE
202003,"inner","Q551_Q559R7",1248,1248,0,5,TRUE
202003,"inner","Q551_Q559R8",1248,1248,0,5,TRUE
202003,"inner","Q551_Q559R9",1248,1248,0,5,TRUE
202003,"inner","Q560R1",1248,1248,0,8,TRUE
202003,"inner","Q560R2",1248,1248,0,8,TRUE
202003,"inner","Q560R3",1248,1248,0,8,TRUE
202003,"inner","Q560R4",1248,1248,0,8,TRUE
202003,"inner","Q560R5",1248,1248,0,8,TRUE
202003,"inner","Q560R6",1248,1248,0,8,TRUE
202003,"inner","Q560R7",1248,1248,0,8,TRUE
202003,"inner","Q560R8",1248,1248,0,8,TRUE
202003,"inner","Q561",1248,483,0.612980769230769,3,TRUE
202003,"inner","Q562",1248,1248,0,5,TRUE
202003,"inner","Q563_Q572R1",1248,1248,0,3,TRUE
202003,"inner","Q563_Q572R2",1248,1248,0,3,TRUE
202003,"inner","Q563_Q572R3",1248,1248,0,3,TRUE
202003,"inner","Q563_Q572R4",1248,1248,0,3,TRUE
202003,"inner","Q563_Q572R5",1248,1248,0,3,TRUE
202003,"inner","Q563_Q572R6",1248,1248,0,3,TRUE
202003,"inner","Q563_Q572R7",1248,1248,0,3,TRUE
202003,"inner","Q563_Q572R8",1248,1248,0,3,TRUE
202003,"inner","Q563_Q572R9",1248,1248,0,3,TRUE
202003,"inner","Q563_Q572R10",1248,1248,0,3,TRUE
202003,"inner","Q573",1248,1248,0,3,TRUE
202003,"inner","Q574",1248,1248,0,4,TRUE
202003,"inner","Q575_Q581R1",1248,1248,0,100,TRUE
202003,"inner","Q575_Q581R2",1248,1248,0,101,TRUE
202003,"inner","Q575_Q581R3",1248,1248,0,101,TRUE
202003,"inner","Q575_Q581R4",1248,1248,0,101,TRUE
202003,"inner","Q575_Q581R5",1248,1248,0,101,TRUE
202003,"inner","Q575_Q581R6",1248,1248,0,101,TRUE
202003,"inner","Q575_Q581R7",1248,1248,0,100,TRUE
202003,"inner","Q582",1248,1202,0.0368589743589744,5,TRUE
202003,"inner","Q583",1248,158,0.873397435897436,5,TRUE
202003,"inner","Q584",1248,1248,0,4,TRUE
202003,"inner","Q585_Q590R1",1248,158,0.873397435897436,2,TRUE
202003,"inner","Q585_Q590R2",1248,158,0.873397435897436,2,TRUE
202003,"inner","Q585_Q590R3",1248,158,0.873397435897436,2,TRUE
202003,"inner","Q585_Q590R4",1248,158,0.873397435897436,2,TRUE
202003,"inner","Q585_Q590R5",1248,158,0.873397435897436,2,TRUE
202003,"inner","Q585_Q590R6",1248,158,0.873397435897436,2,TRUE
202003,"inner","Q591_Q596R1",1248,1248,0,5,TRUE
202003,"inner","Q591_Q596R2",1248,1248,0,5,TRUE
202003,"inner","Q591_Q596R3",1248,1248,0,5,TRUE
202003,"inner","Q591_Q596R4",1248,1248,0,5,TRUE
202003,"inner","Q591_Q596R5",1248,1248,0,5,TRUE
202003,"inner","Q591_Q596R6",1248,1248,0,5,TRUE
202003,"inner","Q597_Q602R1",1248,1248,0,5,TRUE
202003,"inner","Q597_Q602R2",1248,1248,0,5,TRUE
202003,"inner","Q597_Q602R3",1248,1248,0,5,TRUE
202003,"inner","Q597_Q602R4",1248,1248,0,5,TRUE
202003,"inner","Q597_Q602R5",1248,1248,0,5,TRUE
202003,"inner","Q597_Q602R6",1248,1248,0,5,TRUE
202003,"inner","Q603R1",1248,1248,0,10,TRUE
202003,"inner","Q603R2",1248,1248,0,10,TRUE
202003,"inner","Q603R3",1248,1248,0,10,TRUE
202003,"inner","Q603R4",1248,1248,0,10,TRUE
202003,"inner","Q603R5",1248,1248,0,10,TRUE
202003,"inner","Q603R6",1248,1248,0,10,TRUE
202003,"inner","Q603R7",1248,1248,0,10,TRUE
202003,"inner","Q603R8",1248,1248,0,10,TRUE
202003,"inner","Q603R9",1248,1248,0,10,TRUE
202003,"inner","Q603R10",1248,1248,0,10,TRUE
202003,"inner","Q604_Q605R1",1248,1248,0,4,TRUE
202003,"inner","Q604_Q605R2",1248,1248,0,4,TRUE
202003,"inner","Q606R1",1248,1043,0.16426282051282,3,TRUE
202003,"inner","Q606R2",1248,639,0.487980769230769,3,TRUE
202003,"inner","Q606R3",1248,370,0.703525641025641,3,TRUE
202003,"inner","Q606R4",1248,813,0.348557692307692,3,TRUE
202003,"inner","Q606R5",1248,342,0.725961538461538,3,TRUE
202003,"inner","Q606R6",1248,537,0.569711538461538,3,TRUE
202003,"inner","Q607_Q610R1",1248,1248,0,24,TRUE
202003,"inner","Q607_Q610R2",1248,1248,0,24,TRUE
202003,"inner","Q607_Q610R3",1248,1248,0,24,TRUE
202003,"inner","Q607_Q610R4",1248,1248,0,24,TRUE
202003,"inner","Q611",1248,1248,0,4,TRUE
202003,"inner","Q613",1248,1248,0,2,TRUE
202003,"inner","Q614",1248,1248,0,2,TRUE
202003,"inner","Q615",1248,1248,0,3,TRUE
202003,"inner","Q616_Q618R1",1248,1248,0,4,TRUE
202003,"inner","Q616_Q618R2",1248,1248,0,4,TRUE
202003,"inner","Q616_Q618R3",1248,1248,0,4,TRUE
202003,"inner","Q619_Q626R1",1248,1248,0,5,TRUE
202003,"inner","Q619_Q626R2",1248,1248,0,5,TRUE
202003,"inner","Q619_Q626R3",1248,1248,0,5,TRUE
202003,"inner","Q619_Q626R4",1248,1248,0,5,TRUE
202003,"inner","Q619_Q626R5",1248,1248,0,5,TRUE
202003,"inner","Q619_Q626R6",1248,1248,0,5,TRUE
202003,"inner","Q619_Q626R7",1248,1248,0,5,TRUE
202003,"inner","Q619_Q626R8",1248,1248,0,5,TRUE
202003,"inner","Q627",1248,1248,0,2,TRUE
202003,"inner","Q628",1248,143,0.885416666666667,3,TRUE
202003,"inner","Q629R1",1248,623,0.500801282051282,2,TRUE
202003,"inner","Q629R2",1248,623,0.500801282051282,2,TRUE
202003,"inner","Q629R3",1248,623,0.500801282051282,2,TRUE
202003,"inner","Q629R4",1248,623,0.500801282051282,2,TRUE
202003,"inner","Q629R5",1248,623,0.500801282051282,2,TRUE
202003,"inner","Q629R6",1248,623,0.500801282051282,2,TRUE
202003,"inner","Q629R7",1248,623,0.500801282051282,2,TRUE
202003,"inner","Q630_Q632R1",1248,1248,0,2,TRUE
202003,"inner","Q630_Q632R2",1248,1248,0,2,TRUE
202003,"inner","Q630_Q632R3",1248,1248,0,2,TRUE
202003,"inner","Q633",1248,1248,0,6,TRUE
202003,"inner","Q639",1248,1248,0,5,TRUE
202003,"inner","Q640_Q645R1",1248,156,0.875,2,TRUE
202003,"inner","Q640_Q645R2",1248,387,0.689903846153846,2,TRUE
202003,"inner","Q640_Q645R3",1248,387,0.689903846153846,2,TRUE
202003,"inner","Q640_Q645R4",1248,387,0.689903846153846,2,TRUE
202003,"inner","Q640_Q645R5",1248,387,0.689903846153846,2,TRUE
202003,"inner","Q640_Q645R6",1248,387,0.689903846153846,2,TRUE
202003,"inner","Q646_Q651R1",1248,425,0.659455128205128,2,TRUE
202003,"inner","Q646_Q651R2",1248,425,0.659455128205128,2,TRUE
202003,"inner","Q646_Q651R3",1248,425,0.659455128205128,2,TRUE
202003,"inner","Q646_Q651R4",1248,425,0.659455128205128,2,TRUE
202003,"inner","Q646_Q651R5",1248,425,0.659455128205128,2,TRUE
202003,"inner","Q646_Q651R6",1248,132,0.894230769230769,2,TRUE
202003,"inner","Q646_Q651R7",1248,132,0.894230769230769,2,TRUE
202003,"inner","Q646_Q651R8",1248,132,0.894230769230769,2,TRUE
202003,"inner","Q646_Q651R9",1248,132,0.894230769230769,2,TRUE
202003,"inner","Q646_Q651R10",1248,132,0.894230769230769,2,TRUE
202003,"inner","Q646_Q651R11",1248,132,0.894230769230769,2,TRUE
202003,"inner","Q652_Q658R1",1248,436,0.650641025641026,2,TRUE
202003,"inner","Q652_Q658R2",1248,436,0.650641025641026,2,TRUE
202003,"inner","Q652_Q658R3",1248,436,0.650641025641026,2,TRUE
202003,"inner","Q652_Q658R4",1248,436,0.650641025641026,2,TRUE
202003,"inner","Q652_Q658R5",1248,436,0.650641025641026,2,TRUE
202003,"inner","Q652_Q658R6",1248,436,0.650641025641026,2,TRUE
202003,"inner","Q652_Q658R7",1248,436,0.650641025641026,2,TRUE
202003,"inner","Q659R1",1248,376,0.698717948717949,2,TRUE
202003,"inner","Q659R2",1248,376,0.698717948717949,2,TRUE
202003,"inner","Q659R3",1248,376,0.698717948717949,2,TRUE
202003,"inner","Q659R4",1248,376,0.698717948717949,2,TRUE
202003,"inner","Q659R5",1248,376,0.698717948717949,2,TRUE
202003,"inner","Q659R6",1248,376,0.698717948717949,2,TRUE
202003,"inner","Q659R7",1248,376,0.698717948717949,2,TRUE
202003,"inner","Q659R8",1248,376,0.698717948717949,2,TRUE
202003,"inner","Q660",1248,1248,0,5,TRUE
202003,"inner","Q661",1248,1248,0,5,TRUE
202003,"inner","Q662R1",1248,1248,0,2,TRUE
202003,"inner","Q662R2",1248,1248,0,2,TRUE
202003,"inner","Q662R3",1248,1248,0,2,TRUE
202003,"inner","Q662R4",1248,1248,0,2,TRUE
202003,"inner","Q662R5",1248,1248,0,2,TRUE
202003,"inner","Q662R6",1248,1248,0,2,TRUE
202003,"inner","Q663_Q666R1",1248,1248,0,5,TRUE
202003,"inner","Q663_Q666R2",1248,1248,0,5,TRUE
202003,"inner","Q663_Q666R3",1248,1248,0,5,TRUE
202003,"inner","Q663_Q666R4",1248,1248,0,5,TRUE
202003,"inner","Q667_Q671R1",1248,1248,0,2,TRUE
202003,"inner","Q667_Q671R2",1248,1248,0,2,TRUE
202003,"inner","Q667_Q671R3",1248,1248,0,2,TRUE
202003,"inner","Q667_Q671R4",1248,1248,0,2,TRUE
202003,"inner","Q667_Q671R5",1248,1248,0,2,TRUE
202003,"inner","Q672",1248,1248,0,4,TRUE
202003,"inner","Q673",1248,1248,0,4,TRUE
202003,"inner","Q674R1",1248,1248,0,11,TRUE
202003,"inner","Q675",1248,1248,0,4,TRUE
202003,"inner","Q676_Q678R1",1248,197,0.842147435897436,5,TRUE
202003,"inner","Q676_Q678R2",1248,197,0.842147435897436,5,TRUE
202003,"inner","Q676_Q678R3",1248,197,0.842147435897436,5,TRUE
202003,"inner","Q679_Q682R1",1248,197,0.842147435897436,5,TRUE
202003,"inner","Q679_Q682R2",1248,197,0.842147435897436,5,TRUE
202003,"inner","Q679_Q682R3",1248,197,0.842147435897436,5,TRUE
202003,"inner","Q679_Q682R4",1248,197,0.842147435897436,5,TRUE
202003,"inner","Q683",1248,1248,0,4,TRUE
202003,"inner","Q684",1248,1248,0,2,TRUE
202003,"inner","Q685",1248,1248,0,3,TRUE
202003,"inner","Q686",1248,1248,0,2,TRUE
202003,"inner","Q687",1248,384,0.692307692307692,2,TRUE
202003,"inner","Q688",1248,361,0.71073717948718,3,TRUE
202003,"inner","Q689",1248,1248,0,3,TRUE
202003,"inner","Q690",1248,1248,0,5,TRUE
202003,"inner","Q691",1248,1248,0,5,TRUE
202003,"inner","Q692",1248,1248,0,2,TRUE
202003,"inner","Q693_Q700R1",1248,1248,0,12,TRUE
202003,"inner","Q693_Q700R2",1248,1248,0,12,TRUE
202003,"inner","Q693_Q700R3",1248,1248,0,12,TRUE
202003,"inner","Q693_Q700R4",1248,1248,0,12,TRUE
202003,"inner","Q693_Q700R5",1248,1248,0,12,TRUE
202003,"inner","Q693_Q700R6",1248,1248,0,12,TRUE
202003,"inner","Q693_Q700R7",1248,1248,0,12,TRUE
202003,"inner","Q693_Q700R8",1248,1248,0,12,TRUE
202003,"inner","Q701_Q705R1",1248,1248,0,6,TRUE
202003,"inner","Q701_Q705R2",1248,1248,0,6,TRUE
202003,"inner","Q701_Q705R3",1248,1248,0,6,TRUE
202003,"inner","Q701_Q705R4",1248,1248,0,6,TRUE
202003,"inner","Q701_Q705R5",1248,1248,0,6,TRUE
202003,"inner","Q706_Q708R1",1248,1248,0,5,TRUE
202003,"inner","Q706_Q708R2",1248,1248,0,5,TRUE
202003,"inner","Q706_Q708R3",1248,1248,0,5,TRUE
202003,"inner","Q709_712R1",1248,1248,0,4,TRUE
202003,"inner","Q709_712R2",1248,1248,0,4,TRUE
202003,"inner","Q709_712R3",1248,1248,0,4,TRUE
202003,"inner","Q709_712R4",1248,1248,0,12,TRUE
202003,"inner","Q713",1248,1248,0,4,TRUE
202003,"inner","Q714",1248,1248,0,4,TRUE
202003,"inner","Q715_718R1",1248,1248,0,3,TRUE
202003,"inner","Q715_718R2",1248,1248,0,6,TRUE
202003,"inner","Q715_718R3",1248,1248,0,3,TRUE
202003,"inner","Q715_718R4",1248,1248,0,3,TRUE
202003,"inner","Q719",1248,1248,0,2,TRUE
202003,"inner","Q720_Q722R1",1248,1248,0,5,TRUE
202003,"inner","Q720_Q722R2",1248,1248,0,5,TRUE
202003,"inner","Q720_Q722R3",1248,1248,0,5,TRUE
202003,"inner","Q723_Q725R1",1248,1248,0,5,TRUE
202003,"inner","Q723_Q725R2",1248,1248,0,5,TRUE
202003,"inner","Q723_Q725R3",1248,1248,0,5,TRUE
202003,"inner","Q726",1248,1248,0,5,TRUE
202003,"inner","Q727_Q731R1",1248,1248,0,8,TRUE
202003,"inner","Q727_Q731R2",1248,1248,0,8,TRUE
202003,"inner","Q727_Q731R3",1248,1248,0,8,TRUE
202003,"inner","Q727_Q731R4",1248,1248,0,8,TRUE
202003,"inner","Q727_Q731R5",1248,1248,0,8,TRUE
202003,"inner","Q732_Q737R1",1248,158,0.873397435897436,7,TRUE
202003,"inner","Q732_Q737R2",1248,158,0.873397435897436,7,TRUE
202003,"inner","Q732_Q737R3",1248,158,0.873397435897436,7,TRUE
202003,"inner","Q732_Q737R4",1248,158,0.873397435897436,7,TRUE
202003,"inner","Q732_Q737R5",1248,158,0.873397435897436,7,TRUE
202003,"inner","Q732_Q737R6",1248,158,0.873397435897436,7,TRUE
202003,"inner","Q738_Q740R1",1248,158,0.873397435897436,7,TRUE
202003,"inner","Q738_Q740R2",1248,158,0.873397435897436,7,TRUE
202003,"inner","Q738_Q740R3",1248,158,0.873397435897436,7,TRUE
202003,"inner","Q741",1248,1248,0,6,TRUE
202003,"inner","Q742",1248,780,0.375,74,TRUE
202003,"inner","Q743",1248,808,0.352564102564103,4,TRUE
202003,"inner","Q744",1248,586,0.530448717948718,4,TRUE
202003,"inner","Q745",1248,222,0.822115384615385,3,TRUE
202003,"inner","Q746A",1248,136,0.891025641025641,7,TRUE
202003,"inner","Q746B",1248,808,0.352564102564103,7,TRUE
202003,"inner","Q747",1248,944,0.243589743589744,3,TRUE
202003,"inner","Q748",1248,1248,0,5,TRUE
202003,"inner","Q749",1248,1248,0,5,TRUE
202003,"inner","Q750R1",1248,1248,0,2,TRUE
202003,"inner","Q750R2",1248,1248,0,2,TRUE
202003,"inner","Q750R3",1248,1248,0,2,TRUE
202003,"inner","Q750R4",1248,1248,0,2,TRUE
202003,"inner","Q750R5",1248,1248,0,2,TRUE
202003,"inner","Q750R6",1248,1248,0,2,TRUE
202003,"inner","Q750R7",1248,1248,0,2,TRUE
202003,"inner","Q751R1",1248,1248,0,2,TRUE
202003,"inner","Q751R2",1248,1248,0,2,TRUE
202003,"inner","Q751R3",1248,1248,0,2,TRUE
202003,"inner","Q751R4",1248,1248,0,2,TRUE
202003,"inner","Q751R5",1248,1248,0,2,TRUE
202003,"inner","Q752",1248,152,0.878205128205128,4,TRUE
202003,"inner","Q753",1248,670,0.463141025641026,5,TRUE
202003,"inner","Q754_Q762R1C1",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R1C2",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R1C3",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R2C1",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R2C2",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R2C3",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R3C1",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R3C2",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R3C3",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R4C1",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R4C2",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R4C3",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R5C1",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R5C2",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R5C3",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R6C1",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R6C2",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R6C3",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R7C1",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R7C2",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R7C3",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R8C1",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R8C2",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R8C3",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R9C1",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R9C2",1248,1248,0,2,TRUE
202003,"inner","Q754_Q762R9C3",1248,1248,0,2,TRUE
202003,"inner","Q763_Q766R1",1248,380,0.69551282051282,2,TRUE
202003,"inner","Q763_Q766R2",1248,380,0.69551282051282,2,TRUE
202003,"inner","Q763_Q766R3",1248,380,0.69551282051282,2,TRUE
